1003181.4	52.48
100480.3	85.27
1007109.3	82.51
1007110.3	0
1007112.3	8.33
1007113.3	31.86
1007118.3	44.27
1007120.3	45.3
1007122.3	78.02
1009412.3	85.37
1009416.3	21.98
1009418.3	57.99
1028802.3	82.11
1028805.3	85.8
1033810.4	58.56
1035308.3	2.59
1047007.3	26.78
1049925.3	79.6
1049929.3	66.11
1051502.3	86.65
1054942.3	83.08
1054946.3	55.71
1055526.3	83.68
1070319.3	66.4
1075759.3	87.23
1085538.3	85.78
1085628.3	89.86
1086030.5	0
1104566.3	80.65
1114961.3	72.5
1123864.3	21.04
1123865.4	35.49
1123866.3	64.74
1123867.3	63.44
1131274.4	72.48
1131283.3	55.97
1131284.3	76.4
1131285.3	43.77
1131291.3	39.92
1145148.3	87.02
1145163.3	88.4
1145175.3	89.7
1145176.3	89.29
1151252.5	81.03
1151259.4	77.58
1151284.4	81.03
1151285.4	81.03
1151297.5	77.59
1151300.4	82.76
1151312.3	82.93
1151313.3	79.31
1151314.3	79.31
1151331.4	72.41
1151340.4	82.76
1151359.4	81.03
1151372.4	68.89
1151379.4	73.59
1151380.4	82.76
1151381.4	82.76
1151391.4	0
1151398.4	81.03
1154869.3	6.03
1157681.3	22.03
1157683.3	36.01
1157689.3	30.43
1163751.3	85.35
1169666.3	86.86
1169667.3	84.46
1169668.3	88.58
1169670.3	85.18
1169671.3	81.42
1169673.3	81.29
1169675.3	86.73
1173780.3	89.21
1176514.4	80.93
1179225.4	86.24
1190567.3	0
1190576.3	89.86
1193029.3	78.13
1194707.3	77.8
1194708.3	85.11
1198116.5	49.61
1207076.3	79.96
1209359.3	0.400000000000006
1216961.4	83.04
1217722.3	84.17
1218169.3	80.16
1219.26	87.11
1224136.3	84.96
1224139.3	75.55
1224140.3	71.22
1232674.3	58.19
1242690.4	19.82
1242866.5	35.51
1248417.3	89.25
1256215.3	89.19
1262663.10	87.85
1262735.3	85.94
1262749.3	81.54
1262788.3	72.08
1262794.3	86.33
1262800.3	72.87
1262819.3	79.7
1262843.3	83.17
1262899.3	88.03
1262911.3	88.86
1262968.3	83.83
1262985.3	89.3
1263002.3	89.93
1263013.3	87.12
1263014.3	74.91
1263030.3	88.4
1263044.3	60.35
1263099.3	87.55
1269941.3	46.43
1269943.4	24.14
1275966.3	80.39
1275970.3	63.36
1275972.5	60.54
1286335.3	84
1286336.3	83.29
1286337.3	73.98
1286339.3	69.36
1292024.3	88.21
1292036.3	84.32
1299319.3	8.33
1299333.3	75.93
1302421.3	84.41
1302425.3	84.62
1311574.3	30.19
1311576.3	49.36
1315313.17	88.95
1321371.5	89.78
1324966.3	89.91
1328381.3	85.68
1328400.3	85.14
1329819.3	86.2
1330035.3	86.57
1332070.3	87.37
1336745.4	33.57
1337385.3	85.21
1346790.4	86.24
1365662.3	6.46000000000001
1380771.3	80.51
1381559.3	86.73
1387231.3	86.41
1388763.4	89.09
1389955.3	0
1396830.3	72.41
1404261.3	0
1404262.3	0
1406378.3	19.04
1439139.3	85.99
1444153.3	82.46
1444162.3	87.32
1444172.3	89.3
1548.3	59.65
1550399.3	80.32
1550401.3	83.33
1620948.3	41.38
1622233.3	80.69
214688.26	86.53
223926.6	77.93
294934.5	70.15
339854.8	83.47
342613.36	82.98
375450.5	58.62
393116.8	48.41
393119.8	58.72
393120.39	88.46
410291.13	85.28
422289.4	81.1
434085.3	79.32
440496.3	88.43
448385.16	87.07
456482.3	22.24
457400.3	48.51
496066.3	88.14
500637.6	0
526947.4	59.31
559301.5	89.18
566550.8	83.86
691158.5	66.03
748003.8	-58.33
749544.3	70.07
766154.3	11.13
861208.3	83.59
868151.3	82.67
887281.3	89.55
887282.3	86.68
887284.3	81.28
911132.5	89.6
913328.3	26.58
913337.3	71.31
929505.3	82.08
932039.3	46.75
935295.4	53.68
935598.3	88.36
939296.3	63.08
939301.3	55.29
939390.3	15.52
95606.3	88.48
95617.3	87.63
994573.3	82.82
